"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-28","2.68","0.00",,,"46","64","32",,"   10","   10","12.1","15.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-29","0.22","0.00",,,"44","64","32",,"  320","   50","6.0","8.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-11-30","1.79","0.00",,,"46","65","33",,"  280","  280","8.1","11.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-01","2.01","0.00",,,"47","64","34",,"  350","  340","8.1","12.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-02","0.67","0.00",,,"47","66","34",,"  300","  280","6.0","8.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-03","1.57","0.00",,,"47","66","36",,"  310","  340","6.9","11.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-04","0.67","0.00",,,"49","66","36",,"  280","  280","6.9","8.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-05","3.36","0.00",,,"47","65","33",,"  260","   90","15.0","18.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-06","4.70","0.00",,,"49","64","39",,"  340","  340","14.1","17.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-07","11.41","0.00",,,"57","74","50",,"  350","  340","23.9","31.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-08","2.46","0.00",,,"52","65","34",,"  150","  190","8.9","12.1",,,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-09","3.80","0.00",,,"49","66","35",,"  350","  320","14.1","17.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-10","3.13","0.00",,,"48","67","34",,"  170","  170","8.9","13.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-11","3.80","0.22",,,"47","56","35",,"  230","  240","14.1","18.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-12","6.49","0.03",,,"49","55","41",,"  340","  150","15.0","21.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-13","8.28","0.78",,,"48","53","41",,"  150","  160","18.1","29.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-14","4.03","0.00",,,"46","56","37",,"  300","  320","14.1","17.0","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-15","1.12","0.00",,,"44","56","34",,"  150","  160","8.1","8.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-16","3.36","0.00",,,"44","54","35",,"  230","  150","8.1","13.0","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-17","6.93","0.31",,,"52","59","44",,"  110","  110","17.0","23.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-18","3.36","0.00",,,"47","57","35",,"  340","  340","13.0","18.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-19","2.01","0.00",,,"44","57","32",,"  350","  340","12.1","15.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-20","0.45","0.00",,,"41","56","33",,"  320","  330","4.9","6.9","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-21","2.46","0.00",,,"41","50","35",,"  150","  260","8.9","15.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-22","8.72","0.00",,,"44","59","39",,"  330","  340","16.1","23.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-23","3.36","0.00",,,"44","50","32",,"  100","  170","10.1","16.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-24","2.24","0.00",,,"41","54","37",,"   80","  210","8.1","8.9","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-25","5.14","0.10",,,"46","56","41",,"  200","  160","16.1","23.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-26","5.82","0.00",,,"53","60","43",,"  230","  190","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-27","4.70","0.00",,,"47","57","40",,"  350","  350","13.0","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-28","2.01","0.05",,,"49","56","39",,"  340","  280","10.1","16.1","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-29","4.70","0.00",,,"46","60","36",,"  340","  350","14.1","18.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-30","4.92","0.05",,,"42","57","32",,"  150","  150","14.1","19.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2020-12-31","10.07","0.00",,,"50","60","44",,"  320","  350","21.9","25.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-01","4.03","0.01",,,"47","55","35",,"  130","  130","13.0","18.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-02","2.01","0.04",,,"48","51","46",,"  110","  120","10.1","14.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-03","1.57","0.00",,,"50","57","47",,"  230","  180","6.9","8.1","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-04","7.83","0.21",,,"52","59","44",,"  150","  140","21.0","29.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-05","3.36","0.00",,,"47","58","35",,"  340","  340","12.1","14.1","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-06","3.13","0.00",,,"44","55","34",,"  110","  120","17.0","23.0","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-07","4.70","0.00",,,"46","53","37",,"  340","  340","13.0","17.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-08","5.37","0.01",,,"45","56","37",,"  330","  310","13.0","15.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-09","3.58","0.00",,,"44","57","33",,"  100","  100","12.1","15.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-10","2.01","0.00",,,"44","54","34",,"  110",,"6.0",,"    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-11","2.46","0.00",,,"46","60","35",,"  110",,"8.1",,"    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-12","2.01","0.00",,,"48","57","40",,"   90","   80","8.1","10.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-13","6.26","0.00",,,"53","66","43",,"  350","  350","15.0","18.1","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-14","2.91","0.00",,,"51","59","41",,"  330","  340","12.1","14.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-15","2.24","0.00",,,"48","63","38",,"  330","  330","10.1","15.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-16","1.79","0.00",,,"54","70","40",,"   10","   60","8.1","8.9","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-17","0.45","0.00",,,"54","70","40",,"   50","  130","6.0","6.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-18","17.45","0.00",,,"58","74","44",,"  350","  360","33.1","42.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-19","16.55","0.00",,,"60","68","48",,"  350","  350","28.0","35.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-20","3.13","0.00",,,"53","67","37",,"  330","   20","12.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-21","3.80","0.00",,,"46","63","32",,"  220","  210","15.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-22","6.49","0.18",,,"51","54","43",,"  220","  230","21.0","30.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-23","3.58","0.00",,,"47","59","37",,"  320","  330","13.0","16.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-24","6.49","0.17",,,"43","51","33",,"  220","  170","15.0","19.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-25","5.82","0.02",,,"46","54","34",,"  330","  330","19.9","25.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-26","12.53","0.21",,,"39","50","27",,"  140","  130","36.9","59.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-27","17.00","1.12",,,"46","51","41",,"  150","  140","38.9","57.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-28","10.29","0.44",,,"49","50","46",,"  140","  140","18.1","27.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-29","2.24","0.09",,,"47","53","41",,"  150","  130","12.1","16.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-30","2.68","0.00",,,"47","59","40",,"  160","  140","8.9","14.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-01-31","2.24","0.00",,,"53","65","47",,"  140","  140","12.1","15.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-01","4.70","0.03",,,"54","66","44",,"  200","  190","14.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-02","5.14","0.25",,,"55","59","46",,"  130","  120","12.1","14.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-03","5.82","0.00",,,"48","58","36",,"  320","  100","14.1","19.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-04","6.71","0.00",,,"49","62","39",,"   20","  320","14.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-05","1.79","0.00",,,"48","64","34",,"  310","  210","6.9","11.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-06","1.57","0.00",,,"49","64","34",,"  140","  150","6.9","8.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-07","2.24","0.00",,,"50","67","38",,"  270","  290","6.9","11.0","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-08","2.01","0.00",,,"50","63","39",,"  100","   90","12.1","15.0","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-09","3.36","0.00",,,"57","66","50",,"  250","  250","12.1","13.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-10","3.80","0.00",,,"55","68","44",,"  210","  200","8.9","13.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-11","6.93","0.50",,,"53","57","48",,"  220","  230","13.0","19.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-12","4.70","0.00",,,"52","62","42",,"  220","  270","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-13","8.50","0.00",,,"56","66","44",,"  300","  210","18.1","27.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-14","4.47","0.00",,,"51","56","42",,"  290","  310","10.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-15","7.38","0.00",,,"52","61","42",,"  160","  200","14.1","19.9","    1",,,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-16","4.47","0.00",,,"51","63","40",,"  290","  280","13.0","16.1","    1","    1",,,,"    1",
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-17","12.30","0.00",,,"51","62","42",,"  350","  310","25.1","31.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-18","2.91","0.00",,,"49","61","34",,"  310","  140","10.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-19","5.14","0.07",,,"52","57","47",,"  210","  220","15.0","21.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-20","7.16","0.05",,,"50","58","40",,"  320","  330","16.1","21.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-21","4.92","0.00",,,"50","64","39",,"   10","  320","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-22","0.89","0.00",,,"51","70","37",,"  170","  130","8.1","10.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-23","11.63","0.00",,,"58","76","46",,"  340","  340","25.1","34.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-24","17.00","0.00",,,"58","67","39",,"  340","  330","32.0","44.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-25","6.93","0.00",,,"54","66","41",,"  350","  350","19.9","28.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-26","4.25","0.00",,,"49","67","34",,"  340","  340","18.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-27","13.42","0.00",,,"53","64","43",,"  310","  320","23.0","30.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-02-28","4.92","0.00",,,"53","66","41",,"  320","  310","18.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-01","2.24","0.00",,,"52","70","37",,"  220","  210","8.9","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-02","3.58","0.00",,,"55","71","41",,"  350","   10","8.9","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-03","6.71","0.00",,,"53","66","39",,"  220","  230","21.0","31.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-04","6.04","0.00",,,"52","65","41",,"  200","  210","16.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-05","6.49","0.00",,,"53","66","40",,"  240","  250","15.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-06","5.59","0.13",,,"53","62","43",,"  220","  220","18.1","25.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-07","4.47","0.00",,,"50","65","37",,"  210","  200","13.0","19.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-08","9.40","0.00",,,"52","59","41",,"  230","  210","18.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-09","4.47","0.29",,,"49","58","40",,"  230","  230","23.0","30.0","    1",,"    1",,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-10","7.16","0.12",,,"48","55","39",,"  280","  280","15.0","21.0","    1",,"    1",,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-11","5.82","0.00",,,"44","59","36",,"  360","  360","17.0","21.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-12","4.47","0.00",,,"49","70","34",,"  320","  310","18.1","23.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-13","8.50","0.00",,,"52","64","40",,"  190","  220","15.0","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-14","8.28","0.12",,,"49","57","41",,"  240","  220","16.1","23.9","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-15","6.26","0.00",,,"47","55","37",,"  220","  230","16.1","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-16","3.80","0.00",,,"46","60","34",,"  170","  180","10.1","15.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-17","2.46","0.00",,,"48","59","36",,"  230","  260","8.9","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-18","3.58","0.40",,,"52","57","48",,"  240","  150","8.9","12.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-19","4.92","0.00",,,"54","62","45",,"  230","  230","14.1","17.0","    1","    1",,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-20","4.03","0.00",,,"50","62","38",,"  330","  280","12.1","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-21","9.62","0.00",,,"52","68","42",,"  320","  310","21.0","28.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-22","4.92","0.00",,,"53","65","45",,"  170","  170","12.1","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-23","17.00","0.00",,,"56","68","45",,"  340","  340","30.0","40.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-24","6.49","0.00",,,"57","70","44",,"  220","  360","14.1","19.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-25","5.82","0.00",,,"55","67","43",,"  350","  320","17.0","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-26","9.40","0.00",,,"57","75","46",,"  360","  350","21.0","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-27","3.13","0.00",,,"58","76","40",,"  160","  120","8.1","13.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-28","3.58","0.00",,,"61","79","44",,"  220","  220","10.1","13.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-29","8.05","0.00",,,"60","75","44",,"  320","  340","16.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-30","17.22","0.00",,,"63","80","51",,"  340","  350","31.1","42.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-03-31","2.91","0.00",,,"64","83","45",,"  350","  270","8.9","19.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-01","2.46","0.00",,,"65","85","46",,"  310","  220","8.9","11.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-02","5.82","0.00",,,"66","82","48",,"  220","  220","17.0","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-03","10.51","0.00",,,"58","70","47",,"  230","  230","18.1","25.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-04","6.26","0.00",,,"55","68","43",,"  210","  220","15.0","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-05","8.28","0.00",,,"56","70","48",,"  220","  210","16.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-06","5.82","0.00",,,"57","75","46",,"  220","  190","14.1","21.0","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-07","10.51","0.00",,,"57","72","46",,"  220","  230","21.0","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-08","4.47","0.00",,,"56","77","44",,"  230","  220","12.1","14.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-09","6.93","0.00",,,"60","75","48",,"  220","  220","17.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-10","6.26","0.00",,,"58","80","45",,"  230","  220","14.1","18.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-11","4.47","0.00",,,"62","84","45",,"  230","  230","13.0","17.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-12","5.37","0.00",,,"64","85","45",,"  230","  230","16.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-13","10.51","0.00",,,"62","75","49",,"  210","  240","21.0","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-14","5.37","0.00",,,"57","75","43",,"  240","  230","21.0","25.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-15","6.93","0.00",,,"59","76","47",,"  220","  220","13.0","16.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-16","5.37","0.00",,,"60","83","44",,"  220","  240","16.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-17","7.16","0.00",,,"65","89","45",,"  330","   20","21.0","29.1",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-18","6.71","0.00",,,"71","91","49",,"  230","  320","16.1","21.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-19","6.49","0.00",,,"67","84","52",,"  220","  230","16.1","21.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-20","8.50","0.00",,,"62","75","51",,"  230","  220","18.1","23.9",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-21","6.49","0.00",,,"61","79","47",,"  230","  220","17.0","23.0",,,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-22","10.96","0.00",,,"58","71","50",,"  220","  200","19.9","25.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-23","9.62","0.00",,,"57","74","48",,"  220","  230","21.9","29.1","    1",,,,,,
"USW00023232","SACRAMENTO AIRPORT ASOS, CA US","38.5069","-121.495","4.6","2021-04-24","9.62","0.00",,,"57","70","50",,"  230","  220","21.0","28.0",,,,,,,
