"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WSFI"
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-20",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-21",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-22",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-23",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-24",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-25",,"0.28","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-26",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-27",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-28",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-29",,"0.03","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-06-30",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-01",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-02",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-03",,"0.04","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-04",,"0.24","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-05",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-06",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-07",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-08",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-09",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-10",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-11",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-12",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-13",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-14",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-15",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-16",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-17",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-18",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-19",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-20",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-21",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-22",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-23",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-24",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-25",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-26",,"0.16","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-27",,"0.24","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-28",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-29",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-30",,"0.38","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-07-31",,"0.04","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-01",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-02",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-03",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-04",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-05",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-06",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-07",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-08",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-09",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-10",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-11",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-12",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-13",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-14",,"0.00","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-15",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-16",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-17",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-18",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-19",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-20",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-21",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-22",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-23",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-24",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-25",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-26",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-27",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-28",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-29",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-30",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-08-31",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-16",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-17",,"0.00","0.0",,,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-18",,"1.12","10.0","10.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-19",,"0.15","0.0","3.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-20",,"0.10","0.0","1.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-21",,"0.12","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-22",,"1.22","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-23",,"1.32","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-24",,"2.95","0.0","0.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-25",,"7.55","28.0","28.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-26",,"0.54","4.0","29.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-27",,"0.04","0.0","26.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-28",,"0.00","0.0","20.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-29",,"0.00","0.0","14.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-30",,"0.00","0.0","12.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-10-31",,"0.00","0.0","10.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-01",,"0.00","0.0","9.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-02",,"0.38","0.0","7.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-03",,"0.00","0.0","6.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-04",,"0.21","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-05",,"0.16","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-06",,"0.19","0.0","4.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-07",,"0.20","1.0","3.0",,,,,,
"US1CAPC0001","SODA SPRINGS 1.5 SSW, CA US","2021-11-08",,"0.00","0.0","3.0",,,,,,
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-01",,"0.00",,"0.0","58","69","46","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-02",,"0.00",,"0.0","56","70","45","51","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-03",,"0.00",,"0.0","55","69","46","46","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-04",,"0.00",,"0.0","52","68","42","45","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-05",,"0.00",,"0.0","52","67","42","49","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-06",,"0.00",,"0.0","54","66","45","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-07",,"0.00",,"0.0","51","65","42","43","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-08",,"0.00",,"0.0","47","60","40","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-09",,"0.00",,"0.0","46","60","38","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-10",,"0.00",,"0.0","44","54","38","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-11",,"0.00",,"0.0","44","58","35","38","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-12",,"0.00",,"0.0","47","62","37","42","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-13",,"0.00",,"0.0","49","64","39","42","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-14",,"0.00",,"0.0","52","66","41","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-15",,"0.00",,"0.0","51","64","43","45","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-16",,"0.00",,"0.0","50","64","39","42","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-17",,"0.00",,"0.0","51","66","41","43","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-18",,"0.00",,"0.0","49","64","40","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-19",,"0.00",,"0.0","49","62","40","41","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-20",,"0.00",,"0.0","49","64","40","41","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-21",,"0.00",,"0.0","48","63","40","40","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-22",,"0.00",,"0.0","43","59","34","35","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-23",,"0.00",,"0.0","43","58","35","37","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-24",,"0.00",,"0.0","43","56","35","34","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-25",,"0.00",,"0.0","31","43","15","16","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-26",,"0.00",,"0.0","28","36","15","33","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-27",,"0.00",,"0.0","41","47","32","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-28",,"0.00",,"0.0","49","61","41","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-29",,"0.00",,"0.0","45","61","36","36","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-30",,"0.00",,"0.0","43","59","34","36","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-10-31",,"0.00",,"0.0","45","62","35","46","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-01",,"0.00",,"0.0","47","61","39","39","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-02",,"0.00",,"0.0","46","63","38","38","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-03",,"0.00",,"0.0","43","57","36","39","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-04",,"0.00",,"0.0","45","59","35","47","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-05",,"0.00",,"0.0","47","63","37","46","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-06",,"0.00",,"0.0","33","46","20","21","0.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-07",,"0.10",,"1.0","22","29","17","22","0.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-08",,"1.90",,"16.0","17","23","14","14","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-09",,"0.00",,"14.0","17","29","5","19","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-10",,"0.00",,"11.0","26","41","18","20","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-11",,"0.00",,"10.0","24","40","17","19","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-12",,"0.00",,"9.0","27","44","16","30","1.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-13",,"0.60",,"10.0","30","32","28","28","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-14",,"0.00",,"10.0","28","38","18","33","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-15",,"0.00",,"9.0","37","47","29","33","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-16",,"0.00",,"8.0","44","59","32","48","2.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-17",,"0.30",,"8.0","42","48","31","31","2.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-18",,"2.20",,"20.0","30","33","28","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-19",,"0.00",,"19.0","24","36","18","19","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-20",,"0.00",,"18.0","27","40","19","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-21",,"0.00",,"17.0","30","47","21","30","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-22",,"0.00",,"17.0","34","46","26","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-23",,"0.00",,"17.0","29","39","22","23","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-24",,"0.00",,"16.0","33","51","22","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-25",,"0.00",,"16.0","30","40","20","20","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-26",,"0.00",,"16.0","22","31","17","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-27",,"0.00",,"16.0","34","44","29","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-28",,"0.00",,"16.0","33","50","26","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-29",,"0.00",,"16.0","33","49","26","27","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-11-30",,"0.00",,"15.0","33","47","26","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-01",,"0.00",,"15.0","35","53","27","33","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-02",,"0.00",,"15.0","40","55","30","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-03",,"0.00",,"15.0","34","50","29","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-04",,"0.00",,"15.0","33","50","28","29","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-05",,"0.00",,"14.0","36","48","29","32","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-06",,"0.00",,"15.0","33","45","25","25","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-07",,"0.00",,"13.0","30","39","22","37","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-08",,"0.00",,"14.0","42","55","32","33","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-09",,"0.00",,"13.0","35","49","28","31","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-10",,"0.00",,"14.0","30","43","22","28","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-11",,"0.00",,"13.0","29","37","24","30","4.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-12",,"0.10",,"14.0","29","39","22","30","4.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-13",,"1.20",,"25.0","30","35","22","22","5.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-14",,"0.00",,"24.0","21","32","13","14","5.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-15",,"0.10",,"23.0","29","38","14","24","5.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-16",,"0.10",,"22.0","31","42","21","36","5.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-17",,"0.80",,"29.0","26","36","14","14","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-18",,"0.00",,"28.0","30","44","13","26","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-19",,"0.00",,"27.0","32","49","24","28","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-20",,"0.00",,"26.0","34","52","27","29","6.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-21",,"0.00",,"25.0","36","50","28","33","6.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-22",,"0.00",,"25.0","29","43","20","24","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-23",,"0.00",,"24.0","31","43","21","28","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-24",,"0.00",,"24.0","31","45","23","23","6.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-25",,"0.20",,"24.0","33","40","23","30","6.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-26",,"0.30",,"25.0","23","30","14","18","6.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-27",,"0.00",,"24.0","24","32","18","21","6.8",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-28",,"0.20",,"26.0","21","31","19","20","7.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-29",,"0.00",,"25.0","24","37","18","23","7.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-30",,"0.10",,"25.0","29","41","20","27","7.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","2020-12-31",,"0.20",,"27.0","26","31","18","30","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-01",,"0.00",,"27.0","35","46","26","30","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-02",,"0.00",,"26.0","31","35","27","29","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-03",,"0.00",,"26.0","31","40","27","31","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-04",,"0.40",,"26.0","30","35","21","21","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-05",,"0.00",,"26.0","27","44","17","26","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-06",,"0.00",,"26.0","31","42","22","22","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-07",,"0.00",,"26.0","28","44","20","28","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-08",,"0.00",,"26.0","28","35","19","19","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-09",,"0.00",,"26.0","29","46","18","31","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-10",,"0.00",,"26.0","31","41","25","27","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-11",,"0.00",,"26.0","33","49","27","32","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-12",,"0.00",,"25.0","37","42","32","38","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-13",,"0.00",,"25.0","37","46","30","30","7.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-14",,"0.00",,"24.0","39","52","30","36","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-15",,"0.00",,"24.0","41","57","33","33","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-16",,"0.00",,"24.0","37","53","31","38","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-17",,"0.00",,"23.0","41","54","33","33","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-18",,"0.00",,"23.0","30","42","17","17","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-19",,"0.00",,"23.0","19","26","14","25","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-20",,"0.00",,"23.0","29","44","22","24","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-21",,"0.00",,"23.0","31","45","21","29","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-22",,"0.00",,"23.0","25","30","19","19","7.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-23",,"0.20",,"27.0","21","25","18","20","7.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-24",,"0.10",,"26.0","18","29","11","19","7.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-25",,"0.60",,"34.0","16","20","11","14","8.2",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-26",,"0.30",,"33.0","15","26","-1","26","8.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-27",,"1.50",,"43.0","24","27","21","27","10.0",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-28",,"1.30",,"50.0","25","27","22","22","11.3",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-29",,"0.10",,"49.0","21","28","13","18","11.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-30",,"0.00",,"47.0","24","38","14","27","11.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-01-31",,"0.10",,"45.0","34","44","24","36","11.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-01",,"0.00",,"43.0","36","44","31","33","11.6",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-02",,"0.30",,"45.0","31","35","25","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-03",,"0.00",,"44.0","21","26","13","14","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-04",,"0.00",,"43.0","31","47","13","36","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-05",,"0.00",,"42.0","36","48","27","31","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-06",,"0.00",,"41.0","35","53","25","29","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-07",,"0.00",,"41.0","32","48","24","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-08",,"0.00",,"40.0","33","45","24","29","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-09",,"0.10",,"39.0","31","37","28","31","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-10",,"0.00",,"39.0","33","42","26","26","11.9",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-11",,"0.80",,"45.0","31","42","25","29","12.7",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-12",,"0.40",,"47.0","27","39","17","26","13.1",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-13",,"0.50",,"49.0","25","30","21","21","13.4",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-14",,"0.10",,"49.0","25","33","15","30","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-15",,"0.00",,"48.0","30","34","24","24","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-16",,"0.00",,"47.0","24","35","15","20","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-17",,"0.00",,"46.0","18","27","9","18","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-18",,"0.00",,"46.0","29","41","17","29","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-19",,"0.00",,"45.0","31","38","23","23","13.5",
"USS0019L24S","HEAVENLY VALLEY, CA US","2021-02-20",,"0.40",,"49.0","20","33","11","12","13.8",
